equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
AD Isidro Metapán,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/ad-isidro-metapán/e29381coimf4lo8rx156vzhb0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e29381coimf4lo8rx156vzhb0,e29381coimf4lo8rx156vzhb0,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e29381coimf4lo8rx156vzhb0&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W374d7fe2fb84e9e6800542c6f358fa997d5af5dcf,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=e29381coimf4lo8rx156vzhb0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bbe2e24b0a3075afa3ee676ae1283c068c06192e,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=e29381coimf4lo8rx156vzhb0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3296700fb25b695eb4b249c3b3da041e2a486cd61,AD_Isidro_Metapán
Alpha United,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/alpha-united/dh3w3fng2iekzxupakg4hczob,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dh3w3fng2iekzxupakg4hczob,dh3w3fng2iekzxupakg4hczob,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dh3w3fng2iekzxupakg4hczob&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39b1531bb5b6dfafd72e8bbd26cc99dfef9e4cbe5,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=dh3w3fng2iekzxupakg4hczob&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W366a30ab11ba6111df55649417e4b461b21cbc01e,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=dh3w3fng2iekzxupakg4hczob&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36d304f6eb89a5c975fa370a86aea1a8e28a75732,Alpha_United
Bayamón FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/bayamón-fc/auqk0aegzebezyoqbxq9cxxwg,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=auqk0aegzebezyoqbxq9cxxwg,auqk0aegzebezyoqbxq9cxxwg,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=auqk0aegzebezyoqbxq9cxxwg&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32e872dc6abb4cec7a3534dd15d00b3727272b347,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=auqk0aegzebezyoqbxq9cxxwg&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30477d16a99e7f3ab641f47c8a78e7314ab4dd7d5,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=auqk0aegzebezyoqbxq9cxxwg&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W364a39851de0cdcd5435660b0ed0e96e46dd6e0a7,Bayamón_FC
Belmopan Bandits Football SC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/belmopan-bandits-football-sc/7fpfdaus2kkvkte5lnfxfixla,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7fpfdaus2kkvkte5lnfxfixla,7fpfdaus2kkvkte5lnfxfixla,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=7fpfdaus2kkvkte5lnfxfixla&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3208d9e19bfa2c779dc67ef067441cf0aa19dee5c,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=7fpfdaus2kkvkte5lnfxfixla&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36016d733902dbf179e7e92edd3d9efa41436ee74,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=7fpfdaus2kkvkte5lnfxfixla&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3695bc38478926c40115e5cb757f93c459a9f0a40,Belmopan_Bandits_Football_SC
CD FAS,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cd-fas/3dbs0v3itbuirgmtvhtdbfr0j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3dbs0v3itbuirgmtvhtdbfr0j,3dbs0v3itbuirgmtvhtdbfr0j,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=3dbs0v3itbuirgmtvhtdbfr0j&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e8a87f0a5bb618ed31b5ead7dc7423f19c275549,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=3dbs0v3itbuirgmtvhtdbfr0j&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35616476e17c474b098aef581328fb45bad468970,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=3dbs0v3itbuirgmtvhtdbfr0j&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3667ebdcc1c9444bd3f80bc1ab230c9c525376e5b,CD_FAS
CD Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cd-olimpia/1vxcqmz5lh9iocbkhfq7ac601,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vxcqmz5lh9iocbkhfq7ac601,1vxcqmz5lh9iocbkhfq7ac601,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1vxcqmz5lh9iocbkhfq7ac601&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3927f0c9deb056719d6b2b50889039b26c3943800,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1vxcqmz5lh9iocbkhfq7ac601&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38c69414c9292806a4b1c99326126267fa49b644c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1vxcqmz5lh9iocbkhfq7ac601&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W356e22111e6cb8b00336eb347ca15c89470d51223,CD_Olimpia
CF América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=eu8c408f59yx7egaqossbv25e&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39893a2ecb556e9df604af11d897d079778a37287,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=eu8c408f59yx7egaqossbv25e&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a9b16c4c3892fbfbf60f4fdfc1c555cb55144601,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=eu8c408f59yx7egaqossbv25e&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a59884e2ee4382559de52d054c35fc5a6da5f608,CF_América
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1aw67co8uut64yckd3wbhy9t2&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31e32726d44bec0e540081150eba283c2df823d17,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1aw67co8uut64yckd3wbhy9t2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31c8fe7175d4e543c74d0170fd10a8ecb6ecbcb99,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1aw67co8uut64yckd3wbhy9t2&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c3b3794068912a74172144cb10fa770286a39280,CF_Cruz_Azul
CF Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-pachuca/cynfvfb31rml7xrlsnejf8r6j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cynfvfb31rml7xrlsnejf8r6j,cynfvfb31rml7xrlsnejf8r6j,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=cynfvfb31rml7xrlsnejf8r6j&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W309801512c768c270d7c68c57c1447d5920cdd894,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=cynfvfb31rml7xrlsnejf8r6j&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39773d0d638eb2894998202599e998c4648f0a794,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=cynfvfb31rml7xrlsnejf8r6j&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37ea669acefd3c50b36119bd7e7a7bc12024aa526,CF_Pachuca
CS Herediano,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cs-herediano/1fmcyqtq6gm7ju3g6xisk7aw0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1fmcyqtq6gm7ju3g6xisk7aw0,1fmcyqtq6gm7ju3g6xisk7aw0,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&tmcl=aes9bmtcfyw4lr19wn2ga22tx&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b1317c6a9f319d254053f5abdbfeb822635a798b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31aadd33af80007e6a193b7bd47a1944a4b823b2b,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aes9bmtcfyw4lr19wn2ga22tx&ctst=1fmcyqtq6gm7ju3g6xisk7aw0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f2e31e7a2811f3f7a98c8070e5d35a4c0e2e6665,CS_Herediano
