equipo,link,logo,cod_equipo,cod_liga,liga
Atlas FC,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/atlas-fc/8jjxbd5vr23vhu1v5r21rzkrn,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8jjxbd5vr23vhu1v5r21rzkrn,8jjxbd5vr23vhu1v5r21rzkrn,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CD Guadalajara,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cd-guadalajara/e603sojy77s4u0ypqds2v2a1g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e603sojy77s4u0ypqds2v2a1g,e603sojy77s4u0ypqds2v2a1g,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CD Tiburones Rojos de Veracruz,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cd-tiburones-rojos-de-veracruz/cpont9f3vrdasvnxgmcamkfh7,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cpont9f3vrdasvnxgmcamkfh7,cpont9f3vrdasvnxgmcamkfh7,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CF América,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CF Monterrey,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cf-monterrey/233335xtoe3e3phg3hp91xguq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=233335xtoe3e3phg3hp91xguq,233335xtoe3e3phg3hp91xguq,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
CF Pachuca,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/cf-pachuca/cynfvfb31rml7xrlsnejf8r6j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cynfvfb31rml7xrlsnejf8r6j,cynfvfb31rml7xrlsnejf8r6j,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
Club Atlético Morelia,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/club-atlético-morelia/9rxhvtj7237l0p30ocyms8rwo,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9rxhvtj7237l0p30ocyms8rwo,9rxhvtj7237l0p30ocyms8rwo,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
Club León,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/club-león/2ei66pjfsrr6uxqp1bywq31lo,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ei66pjfsrr6uxqp1bywq31lo,2ei66pjfsrr6uxqp1bywq31lo,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
Club Necaxa,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/club-necaxa/b7hn6knkuxbpj1i8rmzapns7b,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b7hn6knkuxbpj1i8rmzapns7b,b7hn6knkuxbpj1i8rmzapns7b,9vc300fnxeng9to0wtax0c6p5,liga-mx-2016-2017
