dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
103,,Club Universidad Nacional,Liga MX,Defender,Mexico,183x8il89gwkib0k03wwl0bu1,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/183x8il89gwkib0k03wwl0bu1
98,,Club Universidad Nacional,Liga MX,Attacker,Mexico,1y4yrmgjdg9nsjqh1m3dwonhl,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/1y4yrmgjdg9nsjqh1m3dwonhl
281,,Club Universidad Nacional,Liga MX,Goalkeeper,Mexico,1z1uq6sigre907y3yvosi4gyx,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/1z1uq6sigre907y3yvosi4gyx
11,,Club Universidad Nacional,Liga MX,Attacker,Spain,20g8vehoguojsuvajenuw7vth,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/20g8vehoguojsuvajenuw7vth
291,,Club Universidad Nacional,Liga MX,Midfielder,Mexico,23a5kb5j5ug5hcsmht4av60vd,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/23a5kb5j5ug5hcsmht4av60vd
89,,Club Universidad Nacional,Liga MX,Defender,Mexico,264dbgpbtl3c5lpg6x13fed3p,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/264dbgpbtl3c5lpg6x13fed3p
5,,Club Universidad Nacional,Liga MX,Defender,Mexico,2hnf763sjytyem1kz5sfrpplh,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/2hnf763sjytyem1kz5sfrpplh
20,,Club Universidad Nacional,Liga MX,Attacker,Uruguay,2um6tj55ickc9o3dpfmbiu28l,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/2um6tj55ickc9o3dpfmbiu28l
17,,Club Universidad Nacional,Liga MX,Defender,Mexico,306gjy5xp2u15gh9qwrek551x,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/306gjy5xp2u15gh9qwrek551x
9,,Club Universidad Nacional,Liga MX,Midfielder,Ecuador,31hg178ezfpcuoupoq0caaf2t,ayabrorjqa1bj7jk1fdqu1t57,2hsidwomhjsaaytdy9u5niyi4,9vc300fnxeng9to0wtax0c6p5,https://www.scoresway.com/en_GB/soccer/liga-mx-2016-2017/9vc300fnxeng9to0wtax0c6p5/teams/view/ayabrorjqa1bj7jk1fdqu1t57/player/view/31hg178ezfpcuoupoq0caaf2t
